parc,categorie,theme,adresse,ville,code postal,departement,long,lat,titre,telephone 1,site web,presentation courte,presentation longue,acces PMR,acces transports en commun,Curiosités,Point de départ,Carte web,Distance,Durée,Public,Curiosité 1,Curiosité 2,Curiosité 3,Capacité,horaires,tarif,gratuité,guide
Gâtinais français,hebergement et restauration,gîte,Le Moulin a vent,Larchant,77760,77,48.3153148, 2.6137408,gîte Huygens,01 60 74 79 40,http://www.gîtehuygens.com,"gîte
Location : 
-Semaine
-Réservation directe",,non,non,,,,,,,,,,6 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,3 chemin de Malaquis,Le Vaudoué,77123,77,48.3611305, 2.5179903,Le Clos,NC,http://www.la-brisee.com,"gîte
Location : 
-Semaine ou week-end (hors haute saison)
-Centrale de réservation Seine-et-Marne-Tourisme",,non,non,,,,,,,,,,4 personnes,,,,
Gâtinais français,hebergement et restauration,gîte,7 rue de l'Orme,Saint-Martin-en-Bière,77630,77,48.4412451, 2.5620467,Les Forges de Saint Martin,01 64 38 64 22,www.gîte.forges.free.fr,"gîte
Location : 
-Semaine ou week-end (hors haute saison)
-Réservation directe",,non,non,,,,,,,,,,10 personnes,,,,
Gâtinais français,hebergement et restauration,chambre d'hôtes,,Villiers-en-Bière,77190,77,48.4738483, 2.6066795,Ferme d'Orsonville,06 03 26 03 02,http://www.ferme-orsonville.fr,,,non,non,,,,,,,,,,15 personnes,,,,
Gâtinais français,loisirs,Sport et détente,Accès par l'avenue Max Pierrou,Saint-Fargeau-Ponthierry,77407,77,48.535708, 2.553483,Base de loisirs Seine-Ecole,01 64 89 51 40,http://www.cdc-seine-ecole.fr/base_loisirs.asp,Base de loisirs intercommunale implantée dans un espace naturel de 25 hectares en bordure de Seine.,"De nombreuses activités sont possibles : promenades, parcours santé, port de plaisance avec location de pédalos, plan d'eau réservé à la pêche (permis obligatoire). Pour les enfants, un espace de loisirs avec aires de jeux, bateaux pédaliers, structures gonflables, poneys et  mini quads. ET pour se restaurer, aires de pique-nique, barbecues et boutique(glaces, crêpes, buvette).",non,non,,,,,,Groupe / Famille,,,,,"Avril à septembre - Mercredi, week-ends et vacances scolaires : 14h-19h",Accès à la base gratuit / Accès au mini-parc payant.,Oui,
Gâtinais français,loisirs,,"32, rue du Château",Achères-la-Forêt,77760,77,48.35821, 2.564998,Horse Dreams - Centre équestre,01.64.24.43.24,http://www.horse-dreams.com,,"De chemin forestier en allée sablonneuse, de traversée de plaine en chemin de halage… Promenades au pas des chevaux pour découvrir les paysages et les richesses naturelles du Parc naturel régional du Gâtinais français.",non,non,,,,,,,,,,,,,NC,
Gâtinais français,patrimoine,Musée,38 rue du Commandant Arnoux,Chamarande,91730,91,48.513938, 2.217792,Domaine départemental de Chamarande,01 60 82 52 01,http://chamarande.essonne.fr/,"Il est dédié depuis 2001 à la culture et à la création contemporaine, en particulier aux arts visuels.","Construit en 1654 par l’architecte Nicolas de l’Espine, le domaine départemental de Chamarande est désormais un centre d’art contemporain dans un parc paysager où se croisent, l’été, de nombreuses autres formes d’expressions artistiques, notamment la danse chaque mois de juillet. Le jardin, labellisé ""remarquable"", sert d’écrin aux œuvres de la collection du Fonds départemental d’art contemporain de l’Essonne (FDAC). Le centre d’art est membre des réseaux TRAM Île-de-France et DCA (Réseau de développement des centres d’art).",non,non,,,,,,,,,,,"Octobre - Tous les jours : 9h-18h
Novembre, décembre, janvier - Tous les jours : 9h-17h
Février, mars - Tous les jours : 9h-18h
Avril, mai - Tous les jours : 9h-19h
Juin à septembre - Tous les jours : 9h-20h",,Oui,NC
Gâtinais français,patrimoine,Patrimoine religieux,Place de l'église,Burcy,77760,77,48.239051, 2.521778,Saint-Amand,01 64 24 08 67,NC,Typique du Gâtinais français. elle abrite une belle collection de vitraux contemporains.,"Construite aux XIIe et XIIIe siècles et menacée d’effondrement en 1928, l’église Saint-Amand est aujourd’hui redevenue un édifice plein de charme, inscrit aux Monuments Historiques. Son clocher de plan carré surmonté d’un toit en bâtière est typique du Gâtinais français. A l’intérieur, l’œil est ravi par l’harmonie des tons, mise en valeur grâce à la lumière filtrée par les vitraux « maquettés » par Jean-Michel Folon, célèbre artiste contemporain qui vécut à Burcy pendant une vingtaine d'années. Ils représentent des épisodes marquants de la Vie de Saint-Amand, symbolisé par une main perçant des nuées.",non,non,,,,,,,,,,,"le 2e samedi de chaque mois, à partir de 14h30. 

Ouverture exceptionnelle possible sur demande.",,Oui,NC
Gâtinais français,patrimoine,Patrimoine religieux,Rue de la Chapelle Saint-Blaise,Milly-la-Forêt,91490,91,48.399401, 2.474861,Saint-Blaise-des-Simples,01 64 98 84 94,http://www.chapelle-saint-blaise.org/,"Décorée par Jean Cocteau, elle est inscrite aux Monuments historiques depuis 1982.","Construite en 1136, la chapelle dépendait d’un ensemble de bâtiments édifié pour soigner les lépreux et connu sous le nom de Maladrerie de Saint-Blaise. La Maladrerie fut démolie, seule la chapelle subsista. Elle est aujourd’hui une œuvre d’art remarquable : devenu Citoyen d'Honneur de Milly-la-Forêt en 1955, Jean Cocteau décide d'y laisser une de ses œuvres maîtresses : la décoration intérieure de la Chapelle Saint-Blaise. Le jardin de plantes médicinales de la chapelle inspire l’artiste qui peint alors, dans son style si particulier, ces plantes que l'on cultivait dans la Plaine des Simples dès le XIIe siècle : menthe poivrée, valériane, piloselle… Inaugurée le 23 avril 1960, elle est aussi la dernière demeure de Jean Cocteau, dont on peut lire l’épitaphe : « Je reste avec vous ».",non,non,,,,,,,,,,,"De Pâques à la Toussaint - Tous les jours (sf mardi) : 10h-12h et 14h30-18h.
De la Toussaint à Pâques - Samedi, dimanche et jours fériés : 10h15-12h et 14h30-17h.","2,5 €/pers.

gratuit pour les -11 ans,

Groupe (Minimum 20 pers) :
2 €/pers",NC,NC
Gâtinais français,patrimoine,Musée,Aérodrome de la Ferté Alais,Cerny,91590,91,48.499525, 2.330515,Musée Volant Salis,01 64 57 52 89,http://www.musee-volant-salis.fr/,"L''un des plus grands musées volants d'Europe, avec 70 appareils, dont beaucoup volent encore.","En 1909, Louis Blériot traverse le premier la Manche à bord de son avion ; trois ans plus tard, Jean-Baptiste Salis décolle avec une « libellule » qu’il a lui-même remis en état et sera, quelques années plus tard, le premier aviateur à survoler le Mont Blanc ; en 1953, il restaure le Blériot XI et traverse la Manche. A sa mort, son fils Jean reprend le flambeau et anime depuis « l’Amicale Jean-Baptiste Salis », qui maintient les avions de collection en état de vol. Ce musée vivant possède aujourd'hui près de 80 avions à hélices, ces aéroplanes aux formes élégantes : deux Blériot de 1909 et 1913, un Morane et un Caudron de 1913-1914 rappellent les débuts de l’aviation ; des Fokker Triplan, Albatros, Spad, SE 5 évoquent les exploits des pilotes de guerre. On vibre avec les premiers avions de voltige et de voyage et on s’émerveille devant les derniers chasseurs à hélices… Et tous volent ! A ne pas manquer : le Grand meeting aérien annuel pour la Pentecôte rassemblant des avions venus de l’Europe entière.",non,non,,,,,,,,,,,Tous les jours (sf jeudi) : 9h-12h et 14h-17h.,"Visite libre : 5 €/adulte et 2 €/enfant.

Visite guidée pour les groupes sur réservation.",NC,NC
Gâtinais français,patrimoine,Musée,"8, place de l’Eglise",Boigneville,91720,91,48.335397, 2.37205,Ecomusée de Boigneville,01 64 99 40 07,NC,Il permet de découvrir les activités et évènements qui rythmaient la vie rurale dans le Gâtinais français,"Réalisé par la municipalité dans l’ancienne grange du garde-champêtre, cet écomusée permet de découvrir les activités et évènements qui rythmaient la vie rurale dans le Gâtinais français. Le rez-de-chaussée est consacré aux machines agricoles, et au matériel lié à l’utilisation du cheval de trait. Une série de photographies en noir et blanc illustre parfaitement les travaux des champs… Outre les outils des tailleurs de grès et des forgerons, le 1er étage recèle une collection inestimable d'affiches de propagande allemande de la Seconde Guerre Mondiale. Au dernier étage, retour à la vie de tous les jours : pupitre d’écolier, balance, machine à écrire, casques de pompier, outils de cressonnier et livres d’école apportent une charmante touche finale.",non,non,,,,,,,,,,,Premier dimanche de chaque mois : 14h-18h. Visites possibles également sur rendez-vous.,2 €,NC,NC
Gâtinais français,produits,Cresson de fontaine,Montmirault le long de la D191 à Cerny,Cerny,91590,91,48.47538, 2.328345,Cressonnière de Montmirault,01 64 99 56 39,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Fruits / Légumes,280 rue Neuve,Arbonne-la-Forêt,77630,77,48.4152247, 2.5673195,Earl des Sablons,01 60 66 47 23,NC,,,non,non,,,,,,,,,,,,,,
Gâtinais français,produits,Fromages et safran,D148 entre Villeneuve et Etrechy,Villeneuve-sur-Auvers,91580,91,48.4743799, 2.248821,L'enclos des Chevrettes,06 17 04 53 83,NC,,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Peinture - décoration,10 Rue de Limours,Rambouillet,78120,78,48.649353, 1.8377818,Atelier Beau Soleil,01 30 88 72 61,http://www.atelier-beausoleil.com,Cours et expositions de peinture décorative.,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Bijoux / Horlogerie,"20, rue Alphonse Pécard",Gif-sur-Yvette,91190,78,48.7012436, 2.1360142,Pascale Pedersen,01 30 52 61 49,NC,,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Céramique,"30, rue de la Forêt",Les Essarts-le-Roi,78690,78,48.7180678, 1.8575628,Irène Ducourtioux,01 34 84 10 53,http://irene.ducourtioux.pagesperso-orange.fr/,"Créations originales en céramique, coquilles de terre et artisanat péruvien.",,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Reliure,"14, rue de Sancé",Montfort-l'Amaury,78490,78,48.7758985, 1.8064758,Eric Poilpot,01 34 83 34 38,NC,Relieur,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Création,"5, grande-rue",Saint-Jean-de-Beauregard,91940,91,48.6732763, 2.1698868,Les Eco-actions,06 42 21 62 84,http://www.lesecoactions.fr,"Créations uniques, recyclées et solidaires en bâches publicitaires ou en carton.",,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Céramique,"12, route de la Grange-aux-moines",Choisel,78460,78,48.6835494, 2.0146739,Stéphane Clouet,01 30 52 90 51,http://www.stephaneclouet.com/,"Créations originales : assiettes, verres, pots, tableaux…",,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,artisanat,Travail du verre,"2, place de l'Église",Auffargis,78610,78,48.7025378, 1.8852286,Cyrille Morin,06 73 47 67 62,http://www.cyrillemorin.fr,"Décoration intérieure, vitraux, panneaux en verre, pâtes de verre.",,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,balades,A pied,,La Celle-les-Bordes,78720,78,48.656419, 1.927793,Animaux de la ferme et faune sauvage,NC,NC,,"Paysages champêtres par excellence, agricoles et bocagers, lisières forestières, rigoles creusées pour les fastes versaillais de Louis XIV, vous voici engagé dans une balade à la campagne et au grand air ! Pour la pause, pourquoi ne pas vous offrir un fromage de chèvre produit à la ferme des Trois ponts ou de la charcuterie de la ferme voisine, les Quatre étoiles, avec visite guidée et participation à un atelier de fabrication de fromage ? Plus loin, l’immense ferme de Saint-Benoît abrite aujourd’hui les bureaux de l’Office national de la chasse et de la faune sauvage ainsi qu’un conservatoire de souches de faisans sauvages, de faisans vénérés, communs, chinois et versicolores visant à retrouver l’équilibre biologique de ces espèces.",non,non,,"Départ sur le parking du gite des Hauts-Besnières, à mi-chemin entre Cernay-la-Ville et Rambouillet, via la D906",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.k2nGrOZTrFJc,"12,8",4h,,,,,,,,,
Haute Vallée de Chevreuse,balades,A vélo,,Senlisse / Les Essarts-le-Roi,78690,78,48.692556, 1.959474,Autour des Vaux de Cernay,NC,NC,,"Une piste ombragée au cœur des bois vous mène sur les traces des peintres paysagistes de Cernay. Appréciez le contraste entre l'étroitesse de la vallée des Vaux de Cernay, renommée pour son impressionnante abbaye cistercienne, et la plaine du ru des Vaux.
Entre rivière, chaos rocheux, étangs, moulins, prairies, coteaux boisés, ancienne carrière de pavés de grès, ce parcours rafraîchissant devrait vous permettre d’observer également une faune et une flore passionnantes : de la libellule aux hérons, du lézard vert à la grenouille verte, vos compagnons de route apprécieront aussi votre discrétion, gage d’une meilleure observation !",non,non,". Le Pont de Grandval.
. L'abbaye des Vaux de Cernay, née au XIIe siècle et aujourd'hui transformée en hôtellerie de luxe.
. Les Cascades provoquées par la « capture » de l'ancien cours d'eau par un ruisseau perpendiculaire à cette vallée, situé plus au nord.","Départ sur parking des Maréchaux sur la D202, entre Senlisse et Les Essarts-le-Roi (78)",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.k5iSWvt10sC4,2h,"16,6",,,,,,,,,
Haute Vallée de Chevreuse,balades,A vélo,Gare de Rambouillet,Rambouillet,78120,78,48.643385, 1.832003,Dans la forêt de Rambouillet,NC,NC,,"Quadrillée de larges allées autrefois dévolues à la chasse, la forêt se révèle sauvage et secrète.",non,non,". L'église de Clairefontaine, construite en 1902 en meulière dans un style Néo-roman
. La mare de la Fosse-aux-Loups, qui évoque les battues menées autrefois contre les loups
. L'espace Rambouillet, parc animalier de 180 hectares créé en 1994. Les animaux y sont plus facilement observables qu’au long de la piste cyclable","Départ de la gare de Rambouillet (78), accessible par la ligne N du réseau Transilien-SNCF",https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kLW33hHNIymU,"19,6",2h30,,,,,,,,,
Haute Vallée de Chevreuse,balades,A pied,"5, rue du Bois des Gaules",La Celle-les-Bordes,78720,78,48.640511, 1.955831,Sensations originelles,NC,NC,,"Trois villages délimitent le bois de La Celle : Les Bordes, La Celle et Moutiers. Chacun d'eux a conservé une authenticité et un charme fou. Les chemins de traverse qui mènent de l'un à l'autre en sous-bois, tel celui du Grand Veneur, sont un bonheur.",non,non,". Le manoir des Bordes, édifié au début du XVe siècle
. La chapelle dédiée à Sainte-Anne et Sainte-Scariberge à Moutiers, vestige d'un prieuré bénédictin attesté dès 1262
. Le Hameau de la Celle et le château construit vers 1580 en pierre et brique rouge face à l'église, qui accueillait les équipages de chasse de la duchesse d’Uzès",Départ devant la mairie de La Celle-les-Bordes (78),https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.krYvhejHH45w,13,3h30,,,,,,,,,
Haute Vallée de Chevreuse,balades,A vélo,,Monfort-L'Amaury,78490,78,48.802838, 1.815351,Sur les chemins de traverse,NC,NC,,"A elle seule, Montfort-L’Amaury vaut une balade : ses remparts, ses ruelles, son musée Ravel, sa maison Hugo, ses tours en ruine qui dominent le bourg et son église et qui offrent un point de vue panoramique sur la plaine. Au loin se dévoilent les hameaux ruraux, les forêts majestueuses et leurs arbres séculaires, dont le doyen du massif forestier de Rambouillet, le chêne Baudet et ses 550 ans !",non,non,,Départ sur le parvis de la gare de Monfort-L'Amaury - Méré.,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kQHKhL9DJBHQ,30,3h,,,,,,,,,
Haute Vallée de Chevreuse,hebergement et restauration,gîte,"1, rue des Charmes",Cernay-la-Ville,78720,78,48.6604791, 1.9533114,La Roseraie,01 34 85 16 69,http://gîtelaroseraie.free.fr/,"gîte tout confort, en bordure de la forêt de Rambouillet.",,non,non,,,,,,,,,,3 personnes,,,,
Haute Vallée de Chevreuse,hebergement et restauration,hôtel,"2, place Lebreton",Montfort-l'Amaury,78490,78,48.7764342, 1.8100812,Hôtel Saint-Laurent,01 34 57 06 66,www.hotelsaint-laurent.com,"Superbe bâtisse du début du XVIIe siècle, en plein centre de Montfort-L'amaury.",,non,non,,,,,,,,,,18 chambres,,,,
Haute Vallée de Chevreuse,hebergement et restauration,restaurant,"16, rue de Versailles",Chevreuse,78460,78,48.708706, 2.0396952,La Tour des Bannières,01 30 52 25 51,NC,Une crèperie située ans l'une des plus anciennes bâtisse de Chevreuse.,,non,non,,,,,,,,,,NC,,,,
